"LOCATION","Country","VARIABLE","Variable","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2004-Q2","Q2-2004","IDX","Index","0","Units","2018","2018",0.752097196752875,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2004-Q3","Q3-2004","IDX","Index","0","Units","2018","2018",0.751376491720542,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2004-Q4","Q4-2004","IDX","Index","0","Units","2018","2018",0.761758482899668,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2005-Q1","Q1-2005","IDX","Index","0","Units","2018","2018",0.76287400441222,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2005-Q2","Q2-2005","IDX","Index","0","Units","2018","2018",0.771572802398404,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2005-Q3","Q3-2005","IDX","Index","0","Units","2018","2018",0.776327327155191,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2005-Q4","Q4-2005","IDX","Index","0","Units","2018","2018",0.779342712827737,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2006-Q1","Q1-2006","IDX","Index","0","Units","2018","2018",0.786896591602945,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2006-Q2","Q2-2006","IDX","Index","0","Units","2018","2018",0.796246794805547,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2006-Q3","Q3-2006","IDX","Index","0","Units","2018","2018",0.80214475987027,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2006-Q4","Q4-2006","IDX","Index","0","Units","2018","2018",0.798222369586354,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2007-Q1","Q1-2007","IDX","Index","0","Units","2018","2018",0.802593376810895,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2007-Q2","Q2-2007","IDX","Index","0","Units","2018","2018",0.817956470649108,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2007-Q3","Q3-2007","IDX","Index","0","Units","2018","2018",0.818009034434837,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2007-Q4","Q4-2007","IDX","Index","0","Units","2018","2018",0.823614930481953,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2008-Q1","Q1-2008","IDX","Index","0","Units","2018","2018",0.834872920017367,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2008-Q2","Q2-2008","IDX","Index","0","Units","2018","2018",0.846196360116081,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2008-Q3","Q3-2008","IDX","Index","0","Units","2018","2018",0.858692328057386,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2008-Q4","Q4-2008","IDX","Index","0","Units","2018","2018",0.861867222362527,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2009-Q1","Q1-2009","IDX","Index","0","Units","2018","2018",0.861710619481429,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2009-Q2","Q2-2009","IDX","Index","0","Units","2018","2018",0.859432489436687,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2009-Q3","Q3-2009","IDX","Index","0","Units","2018","2018",0.860343162788172,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2009-Q4","Q4-2009","IDX","Index","0","Units","2018","2018",0.85514188274273,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2010-Q1","Q1-2010","IDX","Index","0","Units","2018","2018",0.866688648814629,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2010-Q2","Q2-2010","IDX","Index","0","Units","2018","2018",0.86930000356935,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2010-Q3","Q3-2010","IDX","Index","0","Units","2018","2018",0.870246209482766,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2010-Q4","Q4-2010","IDX","Index","0","Units","2018","2018",0.876241804764858,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2011-Q1","Q1-2011","IDX","Index","0","Units","2018","2018",0.891068247825097,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2011-Q2","Q2-2011","IDX","Index","0","Units","2018","2018",0.886572811801952,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2011-Q3","Q3-2011","IDX","Index","0","Units","2018","2018",0.896757018430658,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2011-Q4","Q4-2011","IDX","Index","0","Units","2018","2018",0.899061496102478,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2012-Q1","Q1-2012","IDX","Index","0","Units","2018","2018",0.90300532169789,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2012-Q2","Q2-2012","IDX","Index","0","Units","2018","2018",0.90271764217969,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2012-Q3","Q3-2012","IDX","Index","0","Units","2018","2018",0.905541797691035,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2012-Q4","Q4-2012","IDX","Index","0","Units","2018","2018",0.908084543431256,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2013-Q1","Q1-2013","IDX","Index","0","Units","2018","2018",0.916205994561462,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2013-Q2","Q2-2013","IDX","Index","0","Units","2018","2018",0.917205535111877,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2013-Q3","Q3-2013","IDX","Index","0","Units","2018","2018",0.923229717188013,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2013-Q4","Q4-2013","IDX","Index","0","Units","2018","2018",0.920299236128564,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2014-Q1","Q1-2014","IDX","Index","0","Units","2018","2018",0.923495055965722,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2014-Q2","Q2-2014","IDX","Index","0","Units","2018","2018",0.920521934525676,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2014-Q3","Q3-2014","IDX","Index","0","Units","2018","2018",0.929855866415473,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2014-Q4","Q4-2014","IDX","Index","0","Units","2018","2018",0.927814741845134,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2015-Q1","Q1-2015","IDX","Index","0","Units","2018","2018",0.926058858805654,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2015-Q2","Q2-2015","IDX","Index","0","Units","2018","2018",0.92220784473529,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2015-Q3","Q3-2015","IDX","Index","0","Units","2018","2018",0.926274715364294,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2015-Q4","Q4-2015","IDX","Index","0","Units","2018","2018",0.92644294355478,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2016-Q1","Q1-2016","IDX","Index","0","Units","2018","2018",0.934174867590878,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2016-Q2","Q2-2016","IDX","Index","0","Units","2018","2018",0.938572122181938,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2016-Q3","Q3-2016","IDX","Index","0","Units","2018","2018",0.947552113464559,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2016-Q4","Q4-2016","IDX","Index","0","Units","2018","2018",0.952522888721256,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2017-Q1","Q1-2017","IDX","Index","0","Units","2018","2018",0.958351099617953,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2017-Q2","Q2-2017","IDX","Index","0","Units","2018","2018",0.961441184109615,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2017-Q3","Q3-2017","IDX","Index","0","Units","2018","2018",0.965299063926191,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2017-Q4","Q4-2017","IDX","Index","0","Units","2018","2018",0.972981928834694,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2018-Q1","Q1-2018","IDX","Index","0","Units","2018","2018",0.976110593349602,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2018-Q2","Q2-2018","IDX","Index","0","Units","2018","2018",0.978629587266944,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2018","2018",0.982283704708804,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2018","2018",0.987870688197114,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2018","2018",0.989698762406852,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2018","2018",0.99661580823655,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2018","2018",1.00539093370487,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2018","2018",1.00884712732815,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2018","2018",1.01887997709259,,
"GBR","United Kingdom","PTDD","Total domestic expenditure, deflator","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2018","2018",1.10292638713355,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1979-Q1","Q1-1979","IDX","Index","0","Units","2018","2018",0.224744016174265,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1979-Q2","Q2-1979","IDX","Index","0","Units","2018","2018",0.238090178912923,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1979-Q3","Q3-1979","IDX","Index","0","Units","2018","2018",0.248477136181575,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1979-Q4","Q4-1979","IDX","Index","0","Units","2018","2018",0.261993910467413,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1980-Q1","Q1-1980","IDX","Index","0","Units","2018","2018",0.271772258608391,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1980-Q2","Q2-1980","IDX","Index","0","Units","2018","2018",0.291154045118193,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1980-Q3","Q3-1980","IDX","Index","0","Units","2018","2018",0.303086504556487,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1980-Q4","Q4-1980","IDX","Index","0","Units","2018","2018",0.313729589111096,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1981-Q1","Q1-1981","IDX","Index","0","Units","2018","2018",0.32217933272687,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1981-Q2","Q2-1981","IDX","Index","0","Units","2018","2018",0.324843825084094,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1981-Q3","Q3-1981","IDX","Index","0","Units","2018","2018",0.328980603345565,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1981-Q4","Q4-1981","IDX","Index","0","Units","2018","2018",0.337192474674385,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1982-Q1","Q1-1982","IDX","Index","0","Units","2018","2018",0.337263809017542,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1982-Q2","Q2-1982","IDX","Index","0","Units","2018","2018",0.339857198974051,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1982-Q3","Q3-1982","IDX","Index","0","Units","2018","2018",0.342515884241485,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1982-Q4","Q4-1982","IDX","Index","0","Units","2018","2018",0.349579234851344,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1983-Q1","Q1-1983","IDX","Index","0","Units","2018","2018",0.34500754798361,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1983-Q2","Q2-1983","IDX","Index","0","Units","2018","2018",0.346806931773539,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1983-Q3","Q3-1983","IDX","Index","0","Units","2018","2018",0.354273855333132,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1983-Q4","Q4-1983","IDX","Index","0","Units","2018","2018",0.360130543449074,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1984-Q1","Q1-1984","IDX","Index","0","Units","2018","2018",0.359533294238974,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1984-Q2","Q2-1984","IDX","Index","0","Units","2018","2018",0.371658777318965,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1984-Q3","Q3-1984","IDX","Index","0","Units","2018","2018",0.380467791565272,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1984-Q4","Q4-1984","IDX","Index","0","Units","2018","2018",0.387535931012456,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1985-Q1","Q1-1985","IDX","Index","0","Units","2018","2018",0.390857949165444,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1985-Q2","Q2-1985","IDX","Index","0","Units","2018","2018",0.403969761895137,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1985-Q3","Q3-1985","IDX","Index","0","Units","2018","2018",0.413153254248156,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1985-Q4","Q4-1985","IDX","Index","0","Units","2018","2018",0.422490444578556,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1986-Q1","Q1-1986","IDX","Index","0","Units","2018","2018",0.431877338539125,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1986-Q2","Q2-1986","IDX","Index","0","Units","2018","2018",0.439093247453941,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1986-Q3","Q3-1986","IDX","Index","0","Units","2018","2018",0.44540377836746,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1986-Q4","Q4-1986","IDX","Index","0","Units","2018","2018",0.453331570597567,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1987-Q1","Q1-1987","IDX","Index","0","Units","2018","2018",0.457173302334593,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1987-Q2","Q2-1987","IDX","Index","0","Units","2018","2018",0.464191324597557,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1987-Q3","Q3-1987","IDX","Index","0","Units","2018","2018",0.468678083118993,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1987-Q4","Q4-1987","IDX","Index","0","Units","2018","2018",0.473868574544373,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1988-Q1","Q1-1988","IDX","Index","0","Units","2018","2018",0.472404130722247,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1988-Q2","Q2-1988","IDX","Index","0","Units","2018","2018",0.479869373236845,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1988-Q3","Q3-1988","IDX","Index","0","Units","2018","2018",0.494445541996565,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1988-Q4","Q4-1988","IDX","Index","0","Units","2018","2018",0.506852857512283,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1989-Q1","Q1-1989","IDX","Index","0","Units","2018","2018",0.522635052201412,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1989-Q2","Q2-1989","IDX","Index","0","Units","2018","2018",0.539537829359176,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1989-Q3","Q3-1989","IDX","Index","0","Units","2018","2018",0.558165955401489,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1989-Q4","Q4-1989","IDX","Index","0","Units","2018","2018",0.571165416326227,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1990-Q1","Q1-1990","IDX","Index","0","Units","2018","2018",0.578361623616236,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1990-Q2","Q2-1990","IDX","Index","0","Units","2018","2018",0.587040170082796,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1990-Q3","Q3-1990","IDX","Index","0","Units","2018","2018",0.595799652489235,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1990-Q4","Q4-1990","IDX","Index","0","Units","2018","2018",0.603914259086673,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1991-Q1","Q1-1991","IDX","Index","0","Units","2018","2018",0.607894610471724,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1991-Q2","Q2-1991","IDX","Index","0","Units","2018","2018",0.609632446134347,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1991-Q3","Q3-1991","IDX","Index","0","Units","2018","2018",0.603949088862775,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1991-Q4","Q4-1991","IDX","Index","0","Units","2018","2018",0.608264762627179,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1992-Q1","Q1-1992","IDX","Index","0","Units","2018","2018",0.601509818755962,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1992-Q2","Q2-1992","IDX","Index","0","Units","2018","2018",0.592101126755903,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1992-Q3","Q3-1992","IDX","Index","0","Units","2018","2018",0.578318416324647,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1992-Q4","Q4-1992","IDX","Index","0","Units","2018","2018",0.592643880032424,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1993-Q1","Q1-1993","IDX","Index","0","Units","2018","2018",0.592728172149394,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1993-Q2","Q2-1993","IDX","Index","0","Units","2018","2018",0.591194759970152,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1993-Q3","Q3-1993","IDX","Index","0","Units","2018","2018",0.592573576905878,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1993-Q4","Q4-1993","IDX","Index","0","Units","2018","2018",0.595769187093425,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1994-Q1","Q1-1994","IDX","Index","0","Units","2018","2018",0.592802757073015,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1994-Q2","Q2-1994","IDX","Index","0","Units","2018","2018",0.600719659797187,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1994-Q3","Q3-1994","IDX","Index","0","Units","2018","2018",0.602849669379864,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1994-Q4","Q4-1994","IDX","Index","0","Units","2018","2018",0.610680239133947,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1995-Q1","Q1-1995","IDX","Index","0","Units","2018","2018",0.609695381591877,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1995-Q2","Q2-1995","IDX","Index","0","Units","2018","2018",0.621279238929663,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1995-Q3","Q3-1995","IDX","Index","0","Units","2018","2018",0.631590905402554,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1995-Q4","Q4-1995","IDX","Index","0","Units","2018","2018",0.644532700473031,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1996-Q1","Q1-1996","IDX","Index","0","Units","2018","2018",0.651861990843442,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1996-Q2","Q2-1996","IDX","Index","0","Units","2018","2018",0.65850429171486,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1996-Q3","Q3-1996","IDX","Index","0","Units","2018","2018",0.662119026426445,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1996-Q4","Q4-1996","IDX","Index","0","Units","2018","2018",0.660242649747969,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1997-Q1","Q1-1997","IDX","Index","0","Units","2018","2018",0.64841059602649,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1997-Q2","Q2-1997","IDX","Index","0","Units","2018","2018",0.639691094843536,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1997-Q3","Q3-1997","IDX","Index","0","Units","2018","2018",0.636270319131008,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1997-Q4","Q4-1997","IDX","Index","0","Units","2018","2018",0.646319381051434,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1998-Q1","Q1-1998","IDX","Index","0","Units","2018","2018",0.646561619534592,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1998-Q2","Q2-1998","IDX","Index","0","Units","2018","2018",0.641642514934642,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1998-Q3","Q3-1998","IDX","Index","0","Units","2018","2018",0.639468859052463,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1998-Q4","Q4-1998","IDX","Index","0","Units","2018","2018",0.64653179605726,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1999-Q1","Q1-1999","IDX","Index","0","Units","2018","2018",0.653744824990591,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1999-Q2","Q2-1999","IDX","Index","0","Units","2018","2018",0.654080692569791,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1999-Q3","Q3-1999","IDX","Index","0","Units","2018","2018",0.656934721985089,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","1999-Q4","Q4-1999","IDX","Index","0","Units","2018","2018",0.665244007587515,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","2000-Q1","Q1-2000","IDX","Index","0","Units","2018","2018",0.667875929620896,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","2000-Q2","Q2-2000","IDX","Index","0","Units","2018","2018",0.67254584041866,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","2000-Q3","Q3-2000","IDX","Index","0","Units","2018","2018",0.671904998933371,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","2000-Q4","Q4-2000","IDX","Index","0","Units","2018","2018",0.68428001650392,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","2001-Q1","Q1-2001","IDX","Index","0","Units","2018","2018",0.690722782341144,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","2001-Q2","Q2-2001","IDX","Index","0","Units","2018","2018",0.692779245865136,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","2001-Q3","Q3-2001","IDX","Index","0","Units","2018","2018",0.691560674930201,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","2001-Q4","Q4-2001","IDX","Index","0","Units","2018","2018",0.692808015388661,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","2002-Q1","Q1-2002","IDX","Index","0","Units","2018","2018",0.696471859373052,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","2002-Q2","Q2-2002","IDX","Index","0","Units","2018","2018",0.697685312758336,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","2002-Q3","Q3-2002","IDX","Index","0","Units","2018","2018",0.704171269265162,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","2002-Q4","Q4-2002","IDX","Index","0","Units","2018","2018",0.699779440919905,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","2003-Q1","Q1-2003","IDX","Index","0","Units","2018","2018",0.700626159266037,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","2003-Q2","Q2-2003","IDX","Index","0","Units","2018","2018",0.710758120833774,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","2003-Q3","Q3-2003","IDX","Index","0","Units","2018","2018",0.709052953684975,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","2003-Q4","Q4-2003","IDX","Index","0","Units","2018","2018",0.718331023226291,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","2004-Q1","Q1-2004","IDX","Index","0","Units","2018","2018",0.725688780993564,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","2004-Q2","Q2-2004","IDX","Index","0","Units","2018","2018",0.719230475996849,,
"GBR","United Kingdom","PIT","Gross total fixed capital formation, deflator","Q","Quarterly","2004-Q3","Q3-2004","IDX","Index","0","Units","2018","2018",0.724178447769403,,
